"player_id","player_name","games","time","goals","xG","assists","xA","shots","key_passes","yellow_cards","red_cards","position","team_name","npg","npxG","xGChain","xGBuildup","year"
5050,"Clement Lenglet",33,2477,1,2.40403587184846,0,0.794552352279425,11,9,7,2,"D S","Barcelona",1,2.40403587184846,19.133125949651,18.8947201855481,2020
6485,"Júnior Firpo",7,283,1,0.789705157279968,1,1.00504783540964,1,5,2,0,"D S","Barcelona",1,0.789705157279968,2.99569465219975,1.66035282611847,2020
7548,"Riqui Puig",14,273,1,0.792677519842982,0,0.240673691034317,4,5,1,0,"M S","Barcelona",1,0.792677519842982,2.93265238031745,2.70414753630757,2020
9243,"Ilaix Moriba",14,530,1,0.779459692537785,2,0.709491096436977,13,7,1,0,"M S","Barcelona",1,0.779459692537785,3.32635224610567,2.54440364614129,2020
1290,"Miralem Pjanic",19,610,0,1.42712002247572,0,0.901518763974309,16,12,1,0,"M S","Barcelona",0,1.42712002247572,6.62740845605731,5.13398280367255,2020
1297,"Neto",7,630,0,0,0,0,0,0,0,0,"GK","Barcelona",0,0,2.28265704959631,2.28265704959631,2020
2090,"Marc-André ter Stegen",31,2790,0,0.0562769509851933,0,0.0473353192210197,1,1,1,0,"GK","Barcelona",0,0.0562769509851933,7.56190195679665,7.56190195679665,2020
2092,"Gerard Piqué",18,1490,0,0.579996675252914,0,0.531342789530754,9,2,3,0,"D","Barcelona",0,0.579996675252914,8.81834627687931,8.52390944957733,2020
2095,"Sergio Busquets",36,2557,0,0.497556187212467,5,3.65467845462263,3,30,9,0,"M S","Barcelona",0,0.497556187212467,22.4580643177032,19.7861405238509,2020
3567,"Samuel Umtiti",13,633,0,0.125822216272354,0,0.0325469262897968,2,1,1,0,"D S","Barcelona",0,0.125822216272354,5.08969161659479,5.05714461952448,2020
5058,"Carles Aleñá",2,43,0,0.043813269585371,0,0,1,0,1,0,"S","Barcelona",0,0.043813269585371,0.376798998564482,0.376798998564482,2020
2370,"Karim Benzema",34,2914,23,19.4545215908438,9,6.75556772947311,123,38,2,0,"F S","Real Madrid",22,18.7112439218909,28.3039301633835,6.19414251856506,2020
2248,"Casemiro",34,2902,6,6.69009455386549,4,2.90579019114375,46,25,9,1,"M S","Real Madrid",6,6.69009455386549,14.2147753788158,10.2049722513184,2020
2117,"Marco Asensio",35,1886,5,4.13468640297651,2,3.18717857822776,39,33,1,0,"F M S","Real Madrid",5,4.13468640297651,11.4582597613335,6.09736880287528,2020
2250,"Luka Modric",35,2748,5,2.58304457180202,3,4.62877143733203,45,50,4,0,"M S","Real Madrid",5,2.58304457180202,16.791399884969,13.6018502861261,2020
2369,"Toni Kroos",28,2116,3,2.31115126609802,9,7.46713910065591,34,66,6,0,"M S","Real Madrid",3,2.31115126609802,12.4887877702713,8.93107004277408,2020
6241,"Federico Valverde",24,1345,3,2.58808981068432,1,3.19202849455178,21,22,0,0,"F M S","Real Madrid",3,2.58808981068432,10.6466583684087,6.48227249085903,2020
7008,"Vinícius Júnior",35,1972,3,6.82246508821845,3,5.29696206189692,40,33,3,0,"F M S","Real Madrid",3,6.82246508821845,14.8690748810768,4.58790973341092,2020
