"player_id","player_name","games","time","goals","xG","assists","xA","shots","key_passes","yellow_cards","red_cards","position","team_name","npg","npxG","xGChain","xGBuildup","year"
6889,"Cheick Traoré",2,37,0,0,0,0,0,0,0,0,"S","Lens",0,0,0.197591543197632,0.197591543197632,2020
7206,"Jonathan Gradit",33,2838,0,0.0368804913014174,1,0.309708124026656,2,7,7,1,"D","Lens",0,0.0368804913014174,7.39205215778202,7.24730285163969,2020
8665,"Loic Bade",31,2610,0,0.750343224033713,0,0.377309090457857,11,7,9,1,"D S","Lens",0,0.750343224033713,5.72626367025077,5.56616413779557,2020
8667,"Ismael Boura",19,807,0,0.102287517860532,0,0.50339712202549,2,7,1,0,"D M S","Lens",0,0.102287517860532,3.2816527672112,2.96219761297107,2020
8668,"Tony Mauricio",26,446,0,0.447431739419699,4,1.80299489013851,14,13,3,0,"M S","Lens",0,0.447431739419699,2.09939375892282,1.33058397844434,2020
8671,"Manuel Perez",4,116,0,0.0510676875710487,0,0,1,0,1,0,"M S","Lens",0,0.0510676875710487,0,0,2020
8672,"Wuilker Fariñez",3,102,0,0,0,0,0,0,0,0,"GK S","Lens",0,0,0.0717332363128662,0.0717332363128662,2020
9038,"Aleksandar Radovanovic",1,90,0,0,0,0,0,0,0,0,"D","Lens",0,0,0,0,2020
9462,"Ansou Sow",1,5,0,0,0,0,0,0,0,0,"S","Lens",0,0,0,0,2020
9463,"Adrien Louveau",1,5,0,0,0,0,0,0,0,0,"S","Lens",0,0,0,0,2020
6905,"Ludovic Ajorque",35,2983,16,15.8596401661634,4,3.36038073804229,69,35,5,0,"F S","Strasbourg",12,12.0591643154621,16.3495504604653,1.8609373467043,2020
5769,"Habib Diallo",32,2346,9,8.08919728547335,3,2.08214973285794,54,19,2,0,"F M S","Strasbourg",8,7.32910210639238,11.6361319441348,4.21775256749243,2020
3549,"Adrien Thomasson",37,2651,5,6.33571171062067,1,4.80154956225306,51,38,6,1,"F M S","Strasbourg",5,6.33571171062067,13.340550839901,4.63662197813392,2020
5975,"Kenny Lala",21,1842,3,2.58673808351159,2,3.89620911609381,11,28,1,0,"D M","Strasbourg",0,0.306452671997249,6.0429476313293,3.17942709196359,2020
4242,"Stefan Mitrovic",32,2780,2,0.999415619298816,0,0.0702537531033158,11,4,3,1,"D S","Strasbourg",2,0.999415619298816,3.54393531288952,3.08611991722137,2020
4811,"Jean Eudes Aholou",27,2178,2,1.95655520260334,2,0.991989960893989,31,7,9,0,"M S","Strasbourg",2,1.95655520260334,7.04662058502436,5.04791305959225,2020
5978,"Dmitri Lienard",34,1826,2,3.06093346327543,4,4.14274230971932,30,40,2,0,"M S","Strasbourg",1,1.54074319452047,6.50901814643294,4.75809846073389,2020
6128,"Kévin Zohi",23,398,2,0.827599853277206,0,0.211297116242349,15,3,0,0,"M S","Strasbourg",2,0.827599853277206,2.89667776972055,1.97935361042619,2020
8655,"Mehdi Chahiri",23,788,2,1.57054548431188,0,1.12798302806914,21,8,0,0,"M S","Strasbourg",2,1.57054548431188,2.86737742275,0.339953668415546,2020
728,"Lamine Koné",15,1046,1,0.9099115524441,0,0.0263594295829535,8,1,3,0,"D S","Strasbourg",1,0.9099115524441,1.1988529022783,1.14286800473928,2020
3253,"Frederic Guilbert",13,1119,1,0.407491868361831,4,1.81442165095359,15,13,2,1,"D M","Strasbourg",1,0.407491868361831,3.29897591657937,1.6836192663759,2020
3461,"Majeed Waris",15,540,1,1.86543811205775,0,0.0705281943082809,9,1,0,0,"F M S","Strasbourg",0,1.10534295532852,1.12553660571575,0.00932334642857313,2020
7551,"Mohamed Simakan",19,1625,1,1.47978264838457,1,0.91642651706934,15,4,2,0,"D M","Strasbourg",1,1.47978264838457,2.53535536490381,1.70875461492687,2020
7762,"Jean-Ricner Bellegarde",36,2110,1,2.53214773349464,1,2.53526550158858,24,19,3,0,"M S","Strasbourg",1,2.53214773349464,7.2492637950927,4.27336126752198,2020
9448,"Dion Moise Sahi",6,80,1,0.404384706169367,0,0.0617440221831203,4,2,0,0,"S","Strasbourg",1,0.404384706169367,0.568703282624483,0.164318569004536,2020
1932,"Sanjin Prcic",14,332,0,0.163183991797268,1,0.376777680590749,7,7,1,0,"M S","Strasbourg",0,0.163183991797268,1.39673576317728,1.22458584234118,2020
3322,"Alexander Djiku",30,2558,0,2.82395883277059,0,0.238962954841554,16,4,8,0,"D M S","Strasbourg",0,2.82395883277059,4.87312979716808,3.2264778893441,2020
5678,"Eiji Kawashima",24,2160,0,0.0150567563250661,0,0,1,0,1,0,"GK","Strasbourg",0,0.0150567563250661,0.889920543879271,0.889920543879271,2020
5974,"Bingourou Kamara",8,720,0,0,0,0,0,0,0,0,"GK","Strasbourg",0,0,0.165914561599493,0.165914561599493,2020
5979,"Idriss Saadi",7,107,0,1.37343563511968,0,0.0547698959708214,7,1,0,0,"S","Strasbourg",0,1.37343563511968,1.4282055310905,0,2020
6305,"Ismail Aaneb",2,6,0,0,0,0,0,0,0,0,"S","Strasbourg",0,0,0,0,2020
6318,"Lionel Carole",27,1312,0,0.0930801266804338,1,1.59167109057307,3,11,2,0,"D S","Strasbourg",0,0.0930801266804338,2.68414562009275,1.61396074108779,2020
6380,"Anthony Caci",33,2819,0,0.277698875404894,2,2.25104599352926,8,19,0,0,"D M S","Strasbourg",0,0.277698875404894,6.76217758469284,5.26686242595315,2020
6903,"Matz Sels",6,540,0,0,0,0,0,0,0,0,"GK","Strasbourg",0,0,0.1393161714077,0.1393161714077,2020
6904,"Ibrahima Sissoko",36,2587,0,1.23893098253757,0,0.327775848098099,25,6,6,0,"M S","Strasbourg",0,1.23893098253757,6.66317731421441,5.80382326059043,2020
9066,"Mahamé Siby",7,16,0,0,0,0,0,0,0,0,"S","Strasbourg",0,0,0,0,2020
6864,"Renaud Ripart",38,3069,11,10.323585475795,0,2.02323444001377,68,17,3,0,"D F M S","Nimes",5,5.00291956122965,11.0760025642812,6.2118317335844,2020
8318,"Moussa Koné",33,1777,9,5.98706891573966,0,1.13452944532037,31,12,2,0,"F S","Nimes",9,5.98706891573966,8.58776595629752,2.07205522432923,2020
7773,"Zinedine Ferhat",33,2960,6,5.50335370097309,10,6.41088771633804,61,50,2,0,"F M","Nimes",5,4.74325855169445,16.9087740778923,8.0869516376406,2020
8982,"Niclas Eliasson",30,1812,4,3.89382053539157,3,3.19101171195507,25,35,1,0,"D F M S","Nimes",4,3.89382053539157,6.25678442046046,0.986741511151195,2020
5744,"Matteo Ahlinvi",20,883,2,1.33433937467635,0,0.147279735654593,12,5,0,0,"M S","Nimes",2,1.33433937467635,2.28859591763467,0.82873013522476,2020
8656,"Birger Meling",26,2332,2,0.558360477909446,3,2.57499766629189,13,18,4,0,"D","Nimes",2,0.558360477909446,5.59687000606209,4.34055680409074,2020
3463,"Romain Philippoteaux",3,219,1,0.501184530556202,1,0.777230464853346,2,6,0,0,"M","Nimes",1,0.501184530556202,1.15011315792799,0.528791561722755,2020
3740,"Lucas Deaux",25,1760,1,0.848190598189831,2,1.4969380358234,12,19,4,1,"D M S","Nimes",1,0.848190598189831,5.81264572311193,4.06038153544068,2020
