"player_id","player_name","games","time","goals","xG","assists","xA","shots","key_passes","yellow_cards","red_cards","position","team_name","npg","npxG","xGChain","xGBuildup","year"
9444,"Felix Correia",1,6,0,0,0,0,0,0,0,0,"S","Juventus",0,0,0,0,2020
1145,"Rodrigo de Paul",36,3206,9,6.26315741054714,9,11.6950249122456,82,81,3,2,"M","Udinese",6,3.97926092986017,18.2111697308719,9.88392752408981,2020
1723,"Roberto Pereyra",34,2949,5,4.13773743156344,7,4.31429263390601,28,45,8,0,"F M","Udinese",4,3.37643859628588,13.5990727003664,6.87892455887049,2020
1763,"Stefano Okaka",22,1494,4,4.29240777716041,1,0.637026733718812,24,9,2,0,"F S","Udinese",4,4.29240777716041,4.7084056539461,1.42727858200669,2020
4348,"Tolgay Arslan",30,1861,3,0.911815456114709,0,0.53808949328959,22,9,9,0,"M S","Udinese",3,0.911815456114709,5.48398444149643,4.28957702219486,2020
6997,"Ignacio Pussetto",11,761,3,2.38212790247053,1,1.09005493298173,17,8,2,0,"F S","Udinese",3,2.38212790247053,3.62088703736663,1.35026548057795,2020
1272,"Ilija Nestorovski",22,666,2,5.14358844794333,2,1.83105055522174,25,14,1,0,"F S","Udinese",2,5.14358844794333,6.92371026985347,0.840439023450017,2020
1903,"Kevin Lasagna",17,1104,2,7.90828675404191,1,0.974972150288522,42,11,1,0,"F S","Udinese",2,7.90828675404191,9.04672416485846,0.432858375832438,2020
6262,"Jens Stryger Larsen",33,2657,2,3.67128201993182,0,1.1915194587782,23,10,0,0,"D M S","Udinese",2,3.67128201993182,7.99351213499904,4.43716075830162,2020
8963,"Nahuel Molina",29,1808,2,1.22196780145168,5,2.69925416819751,16,22,1,0,"D S","Udinese",2,1.22196780145168,8.575315464288,5.59930330514908,2020
591,"Gerard Deulofeu",13,593,1,1.49343881197274,1,0.840033799409866,17,7,0,0,"F M S","Udinese",1,1.49343881197274,3.56144897639751,1.3423766233027,2020
1030,"Fernando Forestieri",19,532,1,1.64520006161183,1,1.03226302936673,11,8,1,0,"F S","Udinese",1,1.64520006161183,2.63683920539916,0.662328382022679,2020
1142,"Samir",30,2210,1,1.3209128677845,0,0.894023207947612,11,9,6,0,"D S","Udinese",1,1.3209128677845,7.31522181071341,6.52042584493756,2020
1728,"Fernando Llorente",14,717,1,1.64799872040749,0,0.48143707960844,11,11,2,0,"F S","Udinese",1,1.64799872040749,2.79950217530131,1.18723984621465,2020
6206,"Bram Nuytinck",20,1645,1,0.468293228186667,0,0.114667627960443,4,3,1,0,"D S","Udinese",1,0.468293228186667,2.02525545377284,1.95771984849125,2020
